2011-11-08,348,1856393
2011-11-09,296,1667394
2011-11-10,278,1395808
2011-11-11,331,1555412
2011-11-12,502,1746090
2011-11-13,468,2891382
2011-11-14,341,1764103
2011-11-15,354,1778031
2011-11-16,456,3468793
2011-11-17,448,2304289
2011-11-18,418,1716447
2011-11-19,393,1572512
2011-11-20,518,3161316
2011-11-21,560,3063964
2011-11-22,352,2438854
2011-11-23,414,1536912
2011-11-24,259,1669592
2011-11-25,290,998019
2011-11-26,313,1530555
2011-11-27,372,1973367
2011-11-28,384,1820089
2011-11-29,420,2510993
2011-11-30,334,1652291
2011-12-01,321,1219870
2011-12-02,324,1836273
2011-12-03,483,2386908
2011-12-04,691,2214153
2011-12-05,535,2754804
2011-12-06,477,2548318
2011-12-07,392,1772836
2011-12-08,376,1536252
2011-12-09,397,1785502
2011-12-10,372,1550391
2011-12-11,421,1925817
2011-12-12,434,1948678
2011-12-13,472,2140061
2011-12-14,401,1629006
2011-12-15,389,1768972
2011-12-16,376,2201504
2011-12-17,359,1657079
2011-12-18,481,2143825
2011-12-19,450,2387348
2011-12-20,632,2415986
2011-12-21,833,3600103
2011-12-22,1459,5987640
2011-12-23,870,3416702
2011-12-24,1012,2662857
2011-12-25,803,1882166
2011-12-26,660,3691522
2011-12-27,726,3998268
2011-12-28,896,4135196
2011-12-29,838,4035336
2011-12-30,698,3856807
2011-12-31,785,3510605
2012-01-01,814,3509869
2012-01-02,771,4645087
2012-01-03,822,4454303
2012-01-04,853,3505273
2012-01-05,782,3053180
2012-01-06,525,2497459
2012-01-07,751,3252137
2012-01-08,778,3603559
2012-01-09,537,2575322
2012-01-10,542,2736542
2012-01-11,401,2619500
2012-01-12,444,1809315
2012-01-13,435,2779614
2012-01-14,714,3718754
2012-01-15,657,3095149
2012-01-16,508,2745744
2012-01-17,442,2128305
2012-01-18,395,1939698
2012-01-19,439,3373351
2012-01-20,476,2887063
2012-01-21,549,2949967
2012-01-22,553,2391393
2012-01-23,615,2400206
2012-01-24,409,1439411
2012-01-25,443,2569457
2012-01-26,481,1555752
2012-01-27,440,2749323
2012-01-28,414,1728766
2012-01-29,610,2816551
2012-01-30,569,2984813
2012-01-31,500,2223535
2012-02-01,432,2633455
2012-02-02,392,1720711
2012-02-03,377,1650241
2012-02-04,491,2335944
2012-02-05,614,2840211
2012-02-06,483,3220474
2012-02-07,556,2748902
2012-02-08,456,2511888
2012-02-09,455,2297431
2012-02-10,488,2864264
2012-02-11,545,2659065
2012-02-12,813,4251011
2012-02-13,717,3234913
2012-02-14,591,2708390
2012-02-15,599,3559979
2012-02-16,485,2353690
2012-02-17,492,2342867
2012-02-18,530,2830030
2012-02-19,460,2389217
2012-02-20,556,2378458
2012-02-21,424,2079749
2012-02-22,422,1448787
2012-02-23,436,2348939
2012-02-24,478,2307329
2012-02-25,367,2008664
2012-02-26,447,1863838
2012-02-27,528,2501274
2012-02-28,388,2347015
2012-02-29,432,2245485
2012-03-01,467,2013014
2012-03-02,458,3205551
2012-03-03,542,2146986
2012-03-04,726,2106507
2012-03-05,4752,23539417
2012-03-06,435,2541693
2012-03-07,438,2268088
2012-03-08,445,1790372
2012-03-09,431,2473757
2012-03-10,501,2126807
2012-03-11,527,2147775
2012-03-12,496,2099615
2012-03-13,430,1892009
2012-03-14,404,1933512
2012-03-15,412,2575423
2012-03-16,500,2278251
2012-03-17,443,1758656
2012-03-18,641,3126970
2012-03-19,607,3304422
2012-03-20,481,2691817
2012-03-21,526,2505526
2012-03-22,444,2908980
2012-03-23,479,3414065
2012-03-24,409,2280730
2012-03-25,500,2725429
2012-03-26,356,2043486
2012-03-27,414,2156471
2012-03-28,400,2283243
2012-03-29,649,4921942
2012-03-30,535,2491390
2012-03-31,554,2992819
2012-04-01,554,3019821
2012-04-02,564,2813567
2012-04-03,488,2514960
2012-04-04,514,2436720
2012-04-05,512,2706736
2012-04-06,582,2990425
2012-04-07,652,4085031
2012-04-08,643,2333772
2012-04-09,641,3294637
2012-04-10,524,1970498
2012-04-11,649,3076163
2012-04-12,506,2902022
2012-04-13,633,3256373
2012-04-14,476,3384882
2012-04-15,709,2950505
2012-04-16,572,4664754
2012-04-17,476,2138321
2012-04-18,493,2459155
2012-04-19,521,3118384
2012-04-20,747,3073777
2012-04-21,590,2554490
2012-04-22,668,3113512
2012-04-23,621,3068171
2012-04-24,560,2303715
2012-04-25,494,3109590
2012-04-26,528,3311570
2012-04-27,544,3030559
2012-04-28,581,2907993
2012-04-29,559,2476675
2012-04-30,685,2883432
2012-05-01,558,2241766
2012-05-02,521,2172104
2012-05-03,484,2006699
2012-05-04,470,2893754
2012-05-05,531,2147146
2012-05-06,559,2722205
2012-05-07,547,2711889
2012-05-08,540,2611904
2012-05-09,593,2490791
2012-05-10,495,1948692
2012-05-11,487,2374718
2012-05-12,625,3016775
2012-05-13,721,2964520
2012-05-14,619,3355901
2012-05-15,584,2753653
2012-05-16,464,2951328
2012-05-17,425,2457848
2012-05-18,489,2914380
2012-05-19,535,2622502
2012-05-20,629,2526104
2012-05-21,635,2421059
2012-05-22,519,2285377
2012-05-23,565,3122145
2012-05-24,523,2423632
2012-05-25,553,2499043
2012-05-26,467,2240673
2012-05-27,630,3033124
2012-05-28,657,3215437
2012-05-29,541,3522185
2012-05-30,895,4682567
2012-05-31,1058,5484464
2012-06-01,944,7369892
2012-06-02,1111,8422125
2012-06-03,750,4659004
2012-06-04,950,7540620
2012-06-05,1126,10206704
2012-06-06,872,8739578
2012-06-07,1116,10585748
2012-06-08,927,9898460
2012-06-09,721,6887787
2012-06-10,639,3652794
2012-06-11,519,3672734
2012-06-12,844,6463017
2012-06-13,636,4565166
2012-06-14,791,5173771
2012-06-15,685,4365676
2012-06-16,622,3664290
2012-06-17,816,4179556
2012-06-18,651,4452978
2012-06-19,715,3491954
2012-06-20,641,4820589
2012-06-21,632,4073958
2012-06-22,688,5745336
2012-06-23,572,3871882
2012-06-24,746,4954116
2012-06-25,738,5716373
2012-06-26,804,4889500
2012-06-27,696,4338264
2012-06-28,616,5015993
2012-06-29,492,3306933
2012-06-30,693,4221937
2012-07-01,652,3522546
2012-07-02,785,3519320
2012-07-03,603,4057166
2012-07-04,615,3643284
2012-07-05,714,3996046
2012-07-06,569,3971015
2012-07-07,665,4424704
2012-07-08,671,5542571
2012-07-09,617,3764458
2012-07-10,583,2908709
2012-07-11,670,5120916
2012-07-12,595,3278763
2012-07-13,526,2930831
2012-07-14,627,3268471
2012-07-15,742,3922559
2012-07-16,624,3266310
2012-07-17,745,4331597
2012-07-18,621,3593112
2012-07-19,551,2778132
2012-07-20,598,3280796
2012-07-21,602,3971406
2012-07-22,685,4554381
2012-07-23,656,4536282
2012-07-24,714,4015666
2012-07-25,706,3435125
2012-07-26,680,5148526
2012-07-27,642,4198466
2012-07-28,644,3502256
2012-07-29,726,3320914
2012-07-30,648,4119726
2012-07-31,576,3902277
2012-08-01,735,4432386
2012-08-02,748,4275080
2012-08-03,639,5050235
2012-08-04,699,4633590
2012-08-05,708,4086549
2012-08-06,724,4896895
2012-08-07,712,4132784
2012-08-08,641,3499957
2012-08-09,527,2922281
2012-08-10,650,3857369
2012-08-11,722,5207272
2012-08-12,690,3881197
2012-08-13,666,4715973
2012-08-14,743,5352735
2012-08-15,603,5328202
2012-08-16,587,5392535
2012-08-17,613,4914631
2012-08-18,583,4314230
2012-08-19,713,4483500
2012-08-20,562,3570264
2012-08-21,637,3884372
2012-08-22,556,4158915
2012-08-23,579,4362741
2012-08-24,620,4466293
2012-08-25,685,5362476
2012-08-26,642,3998203
2012-08-27,695,5215131
2012-08-28,580,4805354
2012-08-29,530,2976531
2012-08-30,599,3381715
2012-08-31,571,3345373
2012-09-01,716,4178990
2012-09-02,700,5488583
2012-09-03,715,5350601
2012-09-04,731,7235570
2012-09-05,619,3807383
2012-09-06,596,3757994
2012-09-07,614,3100477
2012-09-08,626,3722559
2012-09-09,694,4547636
2012-09-10,770,3757911
2012-09-11,628,3516785
2012-09-12,541,3137521
2012-09-13,586,3754194
2012-09-14,588,3906327
2012-09-15,803,3943618
2012-09-16,744,3571594
2012-09-17,705,4673594
2012-09-18,788,3643174
2012-09-19,699,4295990
2012-09-20,590,4268379
2012-09-21,700,4685187
2012-09-22,622,3877234
2012-09-23,733,4904347
2012-09-24,747,4826491
2012-09-25,597,2859704
2012-09-26,637,3706135
2012-09-27,512,3102162
2012-09-28,548,3073851
2012-09-29,679,4108510
2012-09-30,839,4016707
2012-10-01,621,3196006
2012-10-02,594,3407223
2012-10-03,691,4250825
2012-10-04,676,3560508
2012-10-05,574,3346222
2012-10-06,631,3362086
2012-10-07,753,3404801
2012-10-08,817,4262953
2012-10-09,600,4156111
2012-10-10,639,3119033
2012-10-11,547,2927805
2012-10-12,633,3451497
2012-10-13,675,4944373
2012-10-14,674,3186505
2012-10-15,686,3868743
2012-10-16,730,3858146
2012-10-17,540,3135787
2012-10-18,477,3660603
2012-10-19,492,3149581
2012-10-20,773,3426329
2012-10-21,687,3101678
2012-10-22,640,5255425
2012-10-23,556,2661484
2012-10-24,630,3819961
2012-10-25,569,2871127
2012-10-26,577,2669161
2012-10-27,693,3490139
2012-10-28,760,4559686
2012-10-29,701,4571030
2012-10-30,686,3554841
2012-10-31,759,4196826
2012-11-01,688,3838553
2012-11-02,605,3455021
2012-11-03,707,3777254
2012-11-04,666,3509658
2012-11-05,666,3008037
2012-11-06,628,3507470
2012-11-07,561,2569119
2012-11-08,535,2923064
2012-11-09,612,3541129
2012-11-10,545,3150026
2012-11-11,730,4670810
2012-11-12,824,4939321
2012-11-13,576,4178821
2012-11-14,674,5188824
2012-11-15,633,4382552
2012-11-16,635,4282197
2012-11-17,727,3946941
2012-11-18,868,5119185
2012-11-19,745,4372994
2012-11-20,635,3697594
2012-11-21,680,4164280
2012-11-22,625,3640856
2012-11-23,576,4746762
2012-11-24,860,4578222
2012-11-25,1077,5207330
2012-11-26,760,5237497
2012-11-27,623,4647241
2012-11-28,720,3802738
2012-11-29,706,4120982
2012-11-30,689,5031958
2012-12-01,845,5526607
2012-12-02,921,5435082
2012-12-03,912,5187348
2012-12-04,906,4717604
2012-12-05,864,5032101
2012-12-06,799,4677459
2012-12-07,667,3630000
2012-12-08,731,3901027
2012-12-09,862,4883010
2012-12-10,856,4881190
2012-12-11,690,4187509
2012-12-12,730,3436039
2012-12-13,775,4776222
2012-12-14,681,3617818
2012-12-15,728,4647271
2012-12-16,864,5041623
2012-12-17,825,4949273
2012-12-18,944,4551339
2012-12-19,1161,6183536
2012-12-20,1804,8708161
2012-12-21,1359,6885292
2012-12-22,997,5385561
2012-12-23,1175,5586640
2012-12-24,1302,5130315
2012-12-25,1107,4554394
2012-12-26,1120,5115405
2012-12-27,1141,6855960
2012-12-28,1111,6240126
2012-12-29,1065,6767743
2012-12-30,1164,6858763
2012-12-31,1183,6479415
2013-01-01,1365,6961746
2013-01-02,1303,8220809
2013-01-03,1161,6955950
2013-01-04,1158,6683928
2013-01-05,1406,8150298
2013-01-06,1419,8344541
2013-01-07,1208,7433976
2013-01-08,1078,5787772
2013-01-09,1005,6839128
2013-01-10,1104,6849009
2013-01-11,894,5510550
2013-01-12,1087,6798071
2013-01-13,1295,8009789
2013-01-14,1220,7242912
2013-01-15,1001,7242082
2013-01-16,937,6427108
2013-01-17,876,5061921
2013-01-18,1005,6003274
2013-01-19,1135,6063344
2013-01-20,1309,7997719
2013-01-21,1135,7734325
2013-01-22,1073,7086740
2013-01-23,1119,7213425
2013-01-24,1012,6923515
2013-01-25,1036,6115322
2013-01-26,1131,7556919
2013-01-27,1397,10644417
2013-01-28,1277,7483450
2013-01-29,1104,8043158
2013-01-30,1216,6626639
2013-01-31,1190,6862897
2013-02-01,1013,5499145
2013-02-02,1323,7505010
2013-02-03,1425,8458117
2013-02-04,1041,6259799
2013-02-05,1087,6843600
2013-02-06,1029,6502356
2013-02-07,900,5324921
2013-02-08,855,5739688
2013-02-09,1175,6790041
2013-02-10,1158,8292001
2013-02-11,961,6011101
2013-02-12,939,5658949
2013-02-13,904,5789407
2013-02-14,1147,5743528
2013-02-15,1027,5123182
2013-02-16,1119,8581407
2013-02-17,1075,6408651
2013-02-18,1157,9018399
2013-02-19,974,6510423
2013-02-20,934,5455026
2013-02-21,998,5248318
2013-02-22,946,6584186
2013-02-23,1022,7070244
2013-02-24,1251,9184531
2013-02-25,979,5846026
2013-02-26,918,6113031
2013-02-27,919,5836173
2013-02-28,876,5005427
2013-03-01,809,4726063
2013-03-02,890,6334604
2013-03-03,1205,7444015
2013-03-04,894,5834741
2013-03-05,834,5592059
2013-03-06,901,5269380
2013-03-07,863,5970388
2013-03-08,787,5209248
2013-03-09,929,6234416
2013-03-10,1082,6714933
2013-03-11,1113,6649482
2013-03-12,873,7720031
2013-03-13,897,5142369
2013-03-14,943,5292399
2013-03-15,857,5838876
2013-03-16,926,6097264
2013-03-17,1310,6835781
2013-03-18,970,6529576
2013-03-19,894,5873205
2013-03-20,810,5041540
2013-03-21,1021,6939062
2013-03-22,863,6042319
2013-03-23,1003,5969190
2013-03-24,1154,6331745
2013-03-25,1084,6576357
2013-03-26,975,5298600
2013-03-27,856,6633793
2013-03-28,844,4601623
2013-03-29,1020,5899125
2013-03-30,961,6819302
2013-03-31,928,5990782
2013-04-01,959,5572480
2013-04-02,955,5883951
2013-04-03,882,5818850
2013-04-04,822,5352438
2013-04-05,963,6337720
2013-04-06,967,6634381
2013-04-07,1150,6861043
2013-04-08,987,6482234
2013-04-09,955,6889385
2013-04-10,816,6138902
2013-04-11,901,5087391
2013-04-12,893,5001557
2013-04-13,915,8000353
2013-04-14,1160,7426867
2013-04-15,862,5101400
2013-04-16,809,5173328
2013-04-17,792,5368531
2013-04-18,808,4350530
2013-04-19,704,4923974
2013-04-20,861,5031364
2013-04-21,919,4876952
2013-04-22,892,5522988
2013-04-23,858,4291201
2013-04-24,887,5228248
2013-04-25,776,4238036
2013-04-26,751,5532791
2013-04-27,923,5328602
2013-04-28,1054,6155796
2013-04-29,855,5656428
2013-04-30,786,6464855
2013-05-01,947,5230951
2013-05-02,815,5433284
2013-05-03,852,5056200
2013-05-04,949,6412120
2013-05-05,994,5680789
2013-05-06,860,5492196
2013-05-07,892,6108543
2013-05-08,895,6851549
2013-05-09,851,5942729
2013-05-10,6233,38294327
2013-05-11,975,6872013
2013-05-12,1137,7071801
2013-05-13,849,4767533
2013-05-14,965,7309253
2013-05-15,937,5700129
2013-05-16,805,4830159
2013-05-17,824,5888799
2013-05-18,887,6999807
2013-05-19,955,6034556
2013-05-20,996,6934137
2013-05-21,963,5707458
2013-05-22,924,7126350
2013-05-23,1014,6334764
2013-05-24,920,6791770
2013-05-25,858,5113429
2013-05-26,966,5712337
2013-05-27,1088,6069670
2013-05-28,932,5353810
2013-05-29,848,5784782
2013-05-30,990,6135731
2013-05-31,910,5935994
2013-06-01,962,5594907
2013-06-02,976,6316151
2013-06-03,958,5696903
2013-06-04,948,6988661
2013-06-05,790,5941035
2013-06-06,851,5640907
2013-06-07,930,5158583
2013-06-08,915,5775568
2013-06-09,1010,5879095
2013-06-10,975,6899316
2013-06-11,1057,6479868
2013-06-12,941,8673162
2013-06-13,888,5680209
2013-06-14,866,4951974
2013-06-15,891,5475641
2013-06-16,1057,7010085
2013-06-17,1000,6237418
2013-06-18,920,5904059
2013-06-19,937,5877994
2013-06-20,949,6314076
2013-06-21,860,5811734
2013-06-22,957,6912634
2013-06-23,1124,8750822
2013-06-24,1152,7351607
2013-06-25,940,5065668
2013-06-26,901,4621370
2013-06-27,830,5476776
2013-06-28,864,5793249
2013-06-29,868,6049376
2013-06-30,1023,7059697
2013-07-01,959,6476555
2013-07-02,976,5701818
2013-07-03,1017,6388341
2013-07-04,895,7421669
2013-07-05,905,5800181
2013-07-06,961,5202603
2013-07-07,1093,6766226
2013-07-08,1049,6304282
2013-07-09,1039,6547214
2013-07-10,1002,6533284
2013-07-11,943,7756401
2013-07-12,922,5854332
2013-07-13,793,5254567
2013-07-14,935,6103506
2013-07-15,943,6181677
2013-07-16,936,6890776
2013-07-17,1003,6681189
2013-07-18,969,5897094
2013-07-19,944,5986543
2013-07-20,965,5013522
2013-07-21,939,6688908
2013-07-22,1007,5567634
2013-07-23,1071,8232339
2013-07-24,922,8385030
2013-07-25,923,5387288
2013-07-26,958,6017867
2013-07-27,894,6073168
2013-07-28,1159,7757478
2013-07-29,1143,8790366
2013-07-30,1038,6773314
2013-07-31,987,5157079
2013-08-01,971,5805838
2013-08-02,928,6569793
2013-08-03,1004,6297281
2013-08-04,1032,7466059
2013-08-05,1011,5597933
2013-08-06,895,7205720
2013-08-07,873,5063689
2013-08-08,976,4830072
2013-08-09,1015,6368678
2013-08-10,986,5258436
2013-08-11,1065,6981827
2013-08-12,1128,6996354
2013-08-13,1014,6678154
2013-08-14,1014,6254499
2013-08-15,968,6598450
2013-08-16,1049,6676222
2013-08-17,1039,5923750
2013-08-18,1043,6606314
2013-08-19,1017,8648869
2013-08-20,1046,6561474
2013-08-21,926,5045424
2013-08-22,833,5942180
2013-08-23,956,6346232
2013-08-24,938,7777629
2013-08-25,1126,8246442
2013-08-26,890,6072268
2013-08-27,892,7603796
2013-08-28,880,4962624
2013-08-29,852,6991859
2013-08-30,922,6598177
2013-08-31,865,7015403
2013-09-01,924,7179025
2013-09-02,1059,6894341
2013-09-03,944,6784755
2013-09-04,870,5920015
2013-09-05,917,5285443
2013-09-06,898,6239476
2013-09-07,823,5144576
2013-09-08,959,6507075
2013-09-09,1061,7410282
2013-09-10,799,6317382
2013-09-11,833,5705413
2013-09-12,685,5014084
2013-09-13,799,5207881
2013-09-14,861,6933916
2013-09-15,980,7251034
2013-09-16,876,5620810
2013-09-17,848,5639314
2013-09-18,772,4394519
2013-09-19,871,5856719
2013-09-20,785,4955382
2013-09-21,963,5809023
2013-09-22,1019,5372004
2013-09-23,950,7090156
2013-09-24,746,6295268
2013-09-25,799,4871066
2013-09-26,791,4835676
2013-09-27,768,4810158
2013-09-28,822,5951718
2013-09-29,987,6330727
2013-09-30,812,5824320
2013-10-01,819,6006054
2013-10-02,763,5266933
2013-10-03,795,5841379
2013-10-04,896,7182461
2013-10-05,871,8106239
2013-10-06,985,10213447
2013-10-07,1191,8286445
2013-10-08,925,6179033
2013-10-09,806,6033589
2013-10-10,847,5701060
2013-10-11,831,5328396
2013-10-12,989,7273259
2013-10-13,936,6733867
2013-10-14,974,6825693
2013-10-15,792,5395595
2013-10-16,858,6029080
2013-10-17,814,6438247
2013-10-18,847,6099315
2013-10-19,858,4815624
2013-10-20,1043,7008739
2013-10-21,899,7216893
2013-10-22,888,6613157
2013-10-23,978,6522748
2013-10-24,894,5275990
2013-10-25,807,6303980
2013-10-26,916,6242955
2013-10-27,1129,6577535
2013-10-28,1028,7074500
2013-10-29,927,6383702
2013-10-30,972,7275371
2013-10-31,994,7025427
2013-11-01,942,6061295
2013-11-02,956,6190383
2013-11-03,1035,7783693
2013-11-04,1127,7613491
2013-11-05,862,6297818
2013-11-06,878,5488280
2013-11-07,877,6062247
2013-11-08,883,6307827
2013-11-09,898,6476043
2013-11-10,1090,8809887
2013-11-11,1012,7090397
2013-11-12,994,6323544
2013-11-13,855,5610089
2013-11-14,892,5602551
2013-11-15,890,7214424
2013-11-16,890,5240534
2013-11-17,1145,7482189
2013-11-18,967,6903356
2013-11-19,820,6229418
2013-11-20,810,6028516
2013-11-21,911,6505716
2013-11-22,779,4168297
2013-11-23,761,4632024
2013-11-24,968,6026792
2013-11-25,884,5454982
2013-11-26,797,4998001
2013-11-27,782,4882001
2013-11-28,762,5062745
2013-11-29,770,4364248
2013-11-30,797,6040723
2013-12-01,1180,8026053
2013-12-02,836,6236451
2013-12-03,908,5081321
2013-12-04,961,6063503
2013-12-05,882,5174752
2013-12-06,862,5273841
2013-12-07,849,5993853
2013-12-08,1046,7220932
2013-12-09,979,7370432
2013-12-10,889,7399956
2013-12-11,859,4566529
2013-12-12,808,5692104
2013-12-13,794,4807494
2013-12-14,845,4495316
2013-12-15,1059,8101836
2013-12-16,1114,7450166
2013-12-17,1048,7385852
2013-12-18,1046,5280541
2013-12-19,902,5692041
2013-12-20,1117,5780084
2013-12-21,1169,7150324
2013-12-22,1805,9278111
2013-12-23,1797,8862255
2013-12-24,1643,8075615
2013-12-25,1514,8855280
2013-12-26,1210,6550390
2013-12-27,1207,8123361
2013-12-28,1161,7126523
2013-12-29,1314,12308410
2013-12-30,1299,7693094
2013-12-31,1337,7387846
2014-01-01,1184,12373362
2014-01-02,1247,9266339
2014-01-03,1254,11651839
2014-01-04,1281,8235332
2014-01-05,1450,9497451
2014-01-06,1273,8927804
2014-01-07,1298,8932835
2014-01-08,1039,7114283
2014-01-09,923,6761741
2014-01-10,1135,8003198
2014-01-11,1234,8092701
2014-01-12,1259,10009513
2014-01-13,1144,6062832
2014-01-14,1085,6198911
2014-01-15,1021,9284163
2014-01-16,1006,6008454
2014-01-17,946,6657197
2014-01-18,1078,7173338
2014-01-19,1224,9915197
2014-01-20,1168,7930064
2014-01-21,1096,7858367
2014-01-22,992,7307145
2014-01-23,1023,6380716
2014-01-24,1021,6955644
2014-01-25,1224,8537679
2014-01-26,1398,8645607
2014-01-27,1068,7671235
2014-01-28,1077,7575658
2014-01-29,1053,6688627
2014-01-30,953,5923392
2014-01-31,1049,7602383
2014-02-01,1026,7024216
2014-02-02,1310,8974673
2014-02-03,1082,8409556
2014-02-04,987,6801039
2014-02-05,1119,7416987
2014-02-06,1009,8107186
2014-02-07,1042,7242156
2014-02-08,1002,7319574
2014-02-09,1272,9043532
2014-02-10,1060,6815973
2014-02-11,1173,7231494
2014-02-12,1233,7399727
2014-02-13,1185,7948417
2014-02-14,1370,7992093
2014-02-15,1618,9178330
2014-02-16,1490,9205120
2014-02-17,1252,8428481
2014-02-18,1152,6904221
2014-02-19,1006,6529107
2014-02-20,974,7551379
2014-02-21,1019,7318730
2014-02-22,1109,7844079
2014-02-23,1208,10220502
2014-02-24,1071,7114801
2014-02-25,1053,7183175
2014-02-26,990,6126704
2014-02-27,1041,9170346
2014-02-28,948,6325712
2014-03-01,1099,8268320
2014-03-02,1287,7636449
2014-03-03,1123,8030222
2014-03-04,969,6122205
2014-03-05,960,7447302
2014-03-06,978,6683832
2014-03-07,1032,8621939
2014-03-08,959,6705698
2014-03-09,1291,8874287
2014-03-10,1055,6947032
2014-03-11,1002,6310602
2014-03-12,1016,6312444
2014-03-13,988,4861169
2014-03-14,1045,6994530
2014-03-15,1155,6944401
2014-03-16,1321,9363711
2014-03-17,1127,8368171
2014-03-18,1099,7148592
2014-03-19,1029,5850932
2014-03-20,1043,6739346
2014-03-21,1020,5795009
2014-03-22,1237,8912355
2014-03-23,1318,8499362
2014-03-24,1134,6915632
2014-03-25,1134,7730073
2014-03-26,1027,7616915
2014-03-27,1077,7054074
2014-03-28,1092,7588719
2014-03-29,1080,6584594
2014-03-30,1288,8177382
2014-03-31,1140,6715977
2014-04-01,1015,6499023
2014-04-02,1059,7688093
2014-04-03,1065,7375058
2014-04-04,1026,7745875
2014-04-05,1086,6319228
2014-04-06,1368,8941630
2014-04-07,1151,5672676
2014-04-08,1142,6758150
2014-04-09,1101,6518536
2014-04-10,976,5549777
2014-04-11,995,6098125
2014-04-12,1050,7692558
2014-04-13,1572,13022532
2014-04-14,1275,8249894
2014-04-15,1119,7454287
2014-04-16,1135,7698004
2014-04-17,1096,7257055
2014-04-18,1201,9885291
2014-04-19,1143,8814295
2014-04-20,1268,7762732
2014-04-21,1303,7821768
2014-04-22,1252,7390757
2014-04-23,1106,6463858
2014-04-24,1072,8447599
2014-04-25,1001,6386297
2014-04-26,1189,9448533
2014-04-27,1141,8316730
2014-04-28,1144,8575895
2014-04-29,1102,6728361
2014-04-30,1120,7247477
2014-05-01,1223,8785228
2014-05-02,995,6662721
2014-05-03,1151,7648184
2014-05-04,1364,9527138
2014-05-05,1274,9138372
2014-05-06,1161,7186753
2014-05-07,1024,7304135
2014-05-08,947,7314454
2014-05-09,958,5650503
2014-05-10,1080,7820778
2014-05-11,1298,7950321
2014-05-12,1137,7622394
2014-05-13,1128,9177501
2014-05-14,1087,7622232
2014-05-15,1079,7462573
2014-05-16,6732,19972043
2014-05-17,1150,7971072
2014-05-18,1350,8506114
2014-05-19,1313,8137892
2014-05-20,1144,7862115
2014-05-21,1145,7665827
2014-05-22,1158,7513309
2014-05-23,1032,6630568
2014-05-24,1060,7030631
2014-05-25,1298,8517808
2014-05-26,1366,9448989
2014-05-27,1381,8227038
2014-05-28,1219,7098943
2014-05-29,1246,7808179
2014-05-30,1120,8087952
2014-05-31,1231,9364618
2014-06-01,1276,9273517
2014-06-02,1237,9796303
2014-06-03,1095,8889264
2014-06-04,1153,8577424
2014-06-05,1135,8659495
2014-06-06,1091,9101559
2014-06-07,1111,10057796
2014-06-08,1235,10726442
2014-06-09,1241,9024402
2014-06-10,1102,8475476
2014-06-11,1141,7065930
2014-06-12,1100,7633268
2014-06-13,1137,8183671
2014-06-14,1104,8224979
2014-06-15,1273,7526054
2014-06-16,1329,9087554
2014-06-17,1320,9065478
2014-06-18,1364,9761907
2014-06-19,1356,9485713
2014-06-20,1114,8652152
2014-06-21,1300,8056838
2014-06-22,1425,14608607
2014-06-23,1333,9345825
2014-06-24,1278,8943959
2014-06-25,1262,9567049
2014-06-26,1238,7695533
2014-06-27,1209,8741776
2014-06-28,1246,8622349
2014-06-29,1393,8939401
2014-06-30,1327,9277175
2014-07-01,1394,8648098
2014-07-02,1265,9605884
2014-07-03,1349,8773228
2014-07-04,1296,9635327
2014-07-05,1292,8509319
2014-07-06,1393,9191182
2014-07-07,1313,9255805
2014-07-08,1259,8225414
2014-07-09,1285,8830937
2014-07-10,1193,9247374
2014-07-11,1254,9798712
2014-07-12,1246,8854340
2014-07-13,1452,9389333
2014-07-14,1364,9332634
2014-07-15,1330,8476026
2014-07-16,1341,10423066
2014-07-17,1359,9528602
2014-07-18,1270,8246735
2014-07-19,1200,8412100
2014-07-20,1329,8701370
2014-07-21,1401,9495702
2014-07-22,1295,9054651
2014-07-23,1314,9822827
2014-07-24,1275,7888525
2014-07-25,1234,6688194
2014-07-26,1323,9021804
2014-07-27,1243,9416009
2014-07-28,1264,10496347
2014-07-29,1408,11211106
2014-07-30,1184,7363552
2014-07-31,1279,7438137
2014-08-01,1197,10294825
2014-08-02,1132,7663411
2014-08-03,1354,7967666
2014-08-04,1340,9401290
2014-08-05,1315,8956097
2014-08-06,1317,9844416
2014-08-07,1280,10379717
2014-08-08,1077,8062164
2014-08-09,1125,6989013
2014-08-10,1301,9245500
2014-08-11,1263,7515112
2014-08-12,1322,9932593
2014-08-13,1240,8937619
2014-08-14,1151,8065553
2014-08-15,1280,8832320
2014-08-16,1312,7574848
2014-08-17,1351,9541046
2014-08-18,1336,8598453
2014-08-19,1267,10962910
2014-08-20,1190,7991235
2014-08-21,1392,9313313
2014-08-22,1151,8454348
2014-08-23,1124,8763269
2014-08-24,1338,8725794
2014-08-25,1267,8178411
2014-08-26,1296,11001690
2014-08-27,1096,6490671
2014-08-28,1193,8115051
2014-08-29,1114,9003742
2014-08-30,1326,8054471
2014-08-31,1382,9919300
2014-09-01,1648,10828643
2014-09-02,1288,9795621
2014-09-03,1129,7349028
2014-09-04,964,6637082
2014-09-05,1075,8553080
2014-09-06,1097,9093780
2014-09-07,1388,9129923
2014-09-08,1184,8249210
2014-09-09,1093,8666468
2014-09-10,1188,8004305
2014-09-11,1029,7224259
2014-09-12,1051,7177442
2014-09-13,1154,9244361
2014-09-14,1276,8335228
2014-09-15,1291,9063941
2014-09-16,1115,8038049
2014-09-17,1097,9185467
2014-09-18,968,7347116
2014-09-19,1023,6696593
